time_beats,cc,value,track
0.0000,11,110,GREEN_PAD
156.0000,11,110,GREEN_PAD
256.0000,11,110,GREEN_PAD
380.0000,11,110,GREEN_PAD
628.0000,11,110,GREEN_PAD
768.0000,11,110,GREEN_PAD
