time_beats,cc,value,track
0.0000,11,40,GREEN_PAD
240.0000,11,40,GREEN_PAD
240.2500,11,37,GREEN_PAD
240.5000,11,34,GREEN_PAD
240.7500,11,31,GREEN_PAD
241.0000,11,28,GREEN_PAD
241.2500,11,24,GREEN_PAD
241.5000,11,21,GREEN_PAD
241.7500,11,18,GREEN_PAD
242.0000,11,15,GREEN_PAD
